id,state,year,type,party_won,party_won2,party_umbrella,majority,majority_perc,name,pcode,scode,total_votes
311,kt,2008,s,UMNO,BN,BN,1486,15.1463,Batu Rakit,p34,n8,9811
312,kt,2013,s,UMNO,BN,BN,1635,13.0643,Batu Rakit,p34,n8,12515
313,kt,2004,s,UMNO,BN,BN,774,5.3203,Tepuh,p35,n9,14548
314,kt,2008,s,UMNO,BN,BN,430,2.5725,Tepuh,p35,n9,16715
315,kt,2013,s,PAS,PAS,OPP,229,1.0294,Tepuh,p35,n9,22247
316,kt,2004,s,UMNO,BN,BN,884,7.0131,Teluk Pasu,p35,n10,12605
317,kt,2008,s,UMNO,BN,BN,462,3.2421,Teluk Pasu,p35,n10,14250
318,kt,2013,s,PAS,PAS,OPP,109,0.5962,Teluk Pasu,p35,n10,18283
319,kt,2004,s,UMNO,BN,BN,1980,20.2309,Seberang Takir,p35,n11,9787
320,kt,2008,s,UMNO,BN,BN,2430,22.6721,Seberang Takir,p35,n11,10718
321,kt,2013,s,UMNO,BN,BN,1510,10.6121,Seberang Takir,p35,n11,14229
322,kt,2004,s,UMNO,BN,BN,616,6.5372,Bukit Tunggal,p35,n12,9423
323,kt,2008,s,PAS,PAS,OPP,336,3.1279,Bukit Tunggal,p35,n12,10742
324,kt,2013,s,PAS,PAS,OPP,652,4.9752,Bukit Tunggal,p35,n12,13105
325,kt,2004,s,PAS,PAS,OPP,1888,12.2645,Wakaf Mempelam,p36,n13,15394
326,kt,2008,s,PAS,PAS,OPP,2193,12.6932,Wakaf Mempelam,p36,n13,17277
327,kt,2013,s,PAS,PAS,OPP,2810,12.6213,Wakaf Mempelam,p36,n13,22264
328,kt,2004,s,MCA,BN,BN,1612,10.7245,Bandar,p36,n14,15031
329,kt,2008,s,MCA,BN,BN,1142,7.7345,Bandar,p36,n14,14765
330,kt,2013,s,PKR,PKR,OPP,2159,12.7427,Bandar,p36,n14,16943
331,kt,2004,s,UMNO,BN,BN,1041,7.9587,Ladang,p36,n15,13080
332,kt,2008,s,PAS,PAS,OPP,31,0.2263,Ladang,p36,n15,13701
333,kt,2013,s,PAS,PAS,OPP,924,5.3186,Ladang,p36,n15,17373
334,kt,2004,s,PAS,PAS,OPP,140,0.8084,Batu Buruk,p36,n16,17319
335,kt,2008,s,PAS,PAS,OPP,1161,5.6834,Batu Buruk,p36,n16,20428
336,kt,2013,s,PAS,PAS,OPP,2273,8.9785,Batu Buruk,p36,n16,25316
337,kt,2004,s,UMNO,BN,BN,1153,7.8537,Alur Limbat,p37,n17,14681
338,kt,2008,s,UMNO,BN,BN,799,4.7264,Alur Limbat,p37,n17,16905
339,kt,2013,s,PAS,PAS,OPP,645,3.0195,Alur Limbat,p37,n17,21361
340,kt,2004,s,UMNO,BN,BN,720,5.5479,Bukit Payung,p37,n18,12978
341,kt,2008,s,PAS,PAS,OPP,115,0.7842,Bukit Payung,p37,n18,14664
342,kt,2013,s,PAS,PAS,OPP,613,3.3652,Bukit Payung,p37,n18,18216
343,kt,2004,s,PAS,PAS,OPP,1435,10.1242,Ru Rendang,p37,n19,14174
344,kt,2008,s,PAS,PAS,OPP,2686,16.571,Ru Rendang,p37,n19,16209
345,kt,2013,s,PAS,PAS,OPP,2819,13.8983,Ru Rendang,p37,n19,20283
346,kt,2004,s,UMNO,BN,BN,1371,9.1242,Pengkalan Berangan,p37,n20,15026
347,kt,2008,s,UMNO,BN,BN,930,5.4174,Pengkalan Berangan,p37,n20,17167
348,kt,2013,s,UMNO,BN,BN,1848,8.4864,Pengkalan Berangan,p37,n20,21776
349,kt,2004,s,UMNO,BN,BN,4240,40.5858,Telemung,p38,n21,10447
350,kt,2008,s,UMNO,BN,BN,5893,50.523,Telemung,p38,n21,11664
351,kt,2013,s,UMNO,BN,BN,6864,49.2255,Telemung,p38,n21,13944
352,kt,2004,s,PAS,PAS,OPP,310,3.5805,Manir,p38,n22,8658
353,kt,2008,s,PAS,PAS,OPP,406,3.9204,Manir,p38,n22,10356
354,kt,2013,s,PAS,PAS,OPP,588,4.4154,Manir,p38,n22,13317
355,kt,2004,s,UMNO,BN,BN,1695,16.5076,Kuala Berang,p38,n23,10268
356,kt,2008,s,UMNO,BN,BN,1592,13.8724,Kuala Berang,p38,n23,11476
357,kt,2013,s,UMNO,BN,BN,449,3.2858,Kuala Berang,p38,n23,13665
358,kt,2004,s,UMNO,BN,BN,3783,33.9862,Ajil,p38,n24,11131
359,kt,2008,s,UMNO,BN,BN,4727,37.7224,Ajil,p38,n24,12531
360,kt,2013,s,UMNO,BN,BN,2782,17.8872,Ajil,p38,n24,15553
361,kt,2004,s,UMNO,BN,BN,2290,25.3375,Bukit Besi,p39,n25,9038
362,kt,2008,s,UMNO,BN,BN,2492,25.5957,Bukit Besi,p39,n25,9736
363,kt,2013,s,UMNO,BN,BN,2558,21.9609,Bukit Besi,p39,n25,11648
364,kt,2004,s,UMNO,BN,BN,945,8.1585,Rantau Abang,p39,n26,11583
365,kt,2008,s,UMNO,BN,BN,790,5.5665,Rantau Abang,p39,n26,14192
366,kt,2013,s,PAS,PAS,OPP,141,0.7779,Rantau Abang,p39,n26,18125
367,kt,2004,s,UMNO,BN,BN,169,1.3615,Sura,p39,n27,12413
368,kt,2008,s,PAS,PAS,OPP,1000,7.5971,Sura,p39,n27,13163
369,kt,2013,s,PAS,PAS,OPP,2957,19.5984,Sura,p39,n27,15088
370,kt,2004,s,UMNO,BN,BN,1444,9.2742,Paka,p39,n28,15570
371,kt,2008,s,UMNO,BN,BN,344,1.969,Paka,p39,n28,17471
372,kt,2013,s,PAS,PAS,OPP,1287,5.5496,Paka,p39,n28,23191
373,kt,2004,s,UMNO,BN,BN,3082,26.0062,Kemasek,p40,n29,11851
374,kt,2008,s,UMNO,BN,BN,2118,16.3313,Kemasek,p40,n29,12969
375,kt,2013,s,UMNO,BN,BN,898,5.4763,Kemasek,p40,n29,16398
376,kt,2004,s,UMNO,BN,BN,3496,27.7021,Kijal,p40,n30,12620
377,kt,2008,s,UMNO,BN,BN,3157,23.5843,Kijal,p40,n30,13386
378,kt,2013,s,UMNO,BN,BN,4204,24.5317,Kijal,p40,n30,17137
379,kt,2004,s,UMNO,BN,BN,2815,15.9264,Chukai,p40,n31,17675
380,kt,2008,s,UMNO,BN,BN,769,4.15,Chukai,p40,n31,18530
381,kt,2013,s,PAS,PAS,OPP,2446,10.772,Chukai,p40,n31,22707
382,kt,2004,s,UMNO,BN,BN,4274,26.6459,Air Putih,p40,n32,16040
383,kt,2008,s,UMNO,BN,BN,3821,21.2455,Air Putih,p40,n32,17985
384,kt,2013,s,UMNO,BN,BN,3633,15.3097,Air Putih,p40,n32,23730
385,pn,2004,s,UMNO,BN,BN,2245,19.7728,Penaga,p41,n1,11354
386,pn,2008,s,UMNO,BN,BN,1231,9.9968,Penaga,p41,n1,12314
387,pn,2013,s,UMNO,BN,BN,1662,10.9299,Penaga,p41,n1,15206
388,pn,2004,s,UMNO,BN,BN,5265,51.8311,Bertam,p41,n2,10158
389,pn,2008,s,UMNO,BN,BN,2652,23.609,Bertam,p41,n2,11233
390,pn,2013,s,UMNO,BN,BN,1642,11.3468,Bertam,p41,n2,14471
391,pn,2004,s,UMNO,BN,BN,6288,53.0991,Pinang Tunggal,p41,n3,11842
392,pn,2008,s,UMNO,BN,BN,3235,25.309,Pinang Tunggal,p41,n3,12782
393,pn,2013,s,UMNO,BN,BN,1587,9.3441,Pinang Tunggal,p41,n3,16984
394,pn,2004,s,UMNO,BN,BN,3910,32.9652,Permatang Berangan,p42,n4,11861
395,pn,2008,s,UMNO,BN,BN,1985,15.5005,Permatang Berangan,p42,n4,12806
396,pn,2013,s,UMNO,BN,BN,1621,9.8529,Permatang Berangan,p42,n4,16452
397,pn,2004,s,UMNO,BN,BN,2552,21.3485,Sungai Dua,p42,n5,11954
398,pn,2008,s,UMNO,BN,BN,535,4.2851,Sungai Dua,p42,n5,12485
399,pn,2013,s,UMNO,BN,BN,357,2.2189,Sungai Dua,p42,n5,16089
400,pn,2004,s,UMNO,BN,BN,3984,37.6453,Telok Ayer Tawar,p42,n6,10583
401,pn,2008,s,UMNO,BN,BN,1470,12.5587,Telok Ayer Tawar,p42,n6,11705
402,pn,2013,s,UMNO,BN,BN,840,5.4295,Telok Ayer Tawar,p42,n6,15471
403,pn,2004,s,DAP,DAP,OPP,607,3.965,Sungai Puyu,p43,n7,15309
404,pn,2008,s,DAP,DAP,OPP,9201,53.93,Sungai Puyu,p43,n7,17061
405,pn,2013,s,DAP,DAP,OPP,16207,71.3054,Sungai Puyu,p43,n7,22729
406,pn,2004,s,MCA,BN,BN,3337,21.1016,Bagan Jermal,p43,n8,15814
407,pn,2008,s,DAP,DAP,OPP,5873,35.4243,Bagan Jermal,p43,n8,16579
408,pn,2013,s,DAP,DAP,OPP,11855,55.6207,Bagan Jermal,p43,n8,21314
409,pn,2004,s,MIC,BN,BN,1967,15.8374,Bagan Dalam,p43,n9,12420
410,pn,2008,s,DAP,DAP,OPP,2932,23.6071,Bagan Dalam,p43,n9,12420
411,pn,2013,s,DAP,DAP,OPP,5161,32.8999,Bagan Dalam,p43,n9,15687
412,pn,2004,s,UMNO,BN,BN,4464,27.9664,Seberang Jaya,p44,n10,15962
413,pn,2008,s,UMNO,BN,BN,533,2.8822,Seberang Jaya,p44,n10,18493
414,pn,2013,s,PKR,PKR,OPP,2459,9.3278,Seberang Jaya,p44,n10,26362
415,pn,2004,s,PAS,PAS,OPP,679,4.3301,Permatang Pasir,p44,n11,15681
416,pn,2008,s,PAS,PAS,OPP,5433,32.3335,Permatang Pasir,p44,n11,16803
417,pn,2013,s,PAS,PAS,OPP,6826,33.5611,Permatang Pasir,p44,n11,20339
418,pn,2004,s,UMNO,BN,BN,667,5.598,Penanti,p44,n12,11915
419,pn,2008,s,PKR,PKR,OPP,2219,17.518,Penanti,p44,n12,12667
420,pn,2013,s,PKR,PKR,OPP,2339,14.0354,Penanti,p44,n12,16665
421,pn,2004,s,MCA,BN,BN,3966,26.3102,Berapit,p45,n13,15074
422,pn,2008,s,DAP,DAP,OPP,4692,30.2125,Berapit,p45,n13,15530
423,pn,2013,s,DAP,DAP,OPP,14765,76.1475,Berapit,p45,n13,19390
424,pn,2004,s,GERAKAN,BN,BN,5655,36.4392,Machang Bubok,p45,n14,15519
425,pn,2008,s,PKR,PKR,OPP,4080,22.3207,Machang Bubok,p45,n14,18279
426,pn,2013,s,PKR,PKR,OPP,11900,43.3279,Machang Bubok,p45,n14,27465
427,pn,2004,s,MCA,BN,BN,535,3.6027,Padang Lalang,p45,n15,14850
428,pn,2008,s,DAP,DAP,OPP,4241,24.9339,Padang Lalang,p45,n15,17009
429,pn,2013,s,DAP,DAP,OPP,14930,66.2084,Padang Lalang,p45,n15,22550
430,pn,2004,s,MIC,BN,BN,583,5.9807,Perai,p46,n16,9748
431,pn,2008,s,DAP,DAP,OPP,5176,48.5964,Perai,p46,n16,10651
432,pn,2013,s,DAP,DAP,OPP,7959,59.1088,Perai,p46,n16,13465
433,pn,2004,s,GERAKAN,BN,BN,4026,38.5817,Bukit Tengah,p46,n17,10435
434,pn,2008,s,PKR,PKR,OPP,1904,16.0879,Bukit Tengah,p46,n17,11835
435,pn,2013,s,PKR,PKR,OPP,5190,31.037,Bukit Tengah,p46,n17,16722
436,pn,2004,s,GERAKAN,BN,BN,1038,8.3757,Bukit Tambun,p46,n18,12393
437,pn,2008,s,PKR,PKR,OPP,5129,34.5946,Bukit Tambun,p46,n18,14826
438,pn,2013,s,PKR,PKR,OPP,11020,55.2381,Bukit Tambun,p46,n18,19950
439,pn,2004,s,MCA,BN,BN,4726,33.8733,Jawi,p47,n19,13952
440,pn,2008,s,DAP,DAP,OPP,3790,23.5389,Jawi,p47,n19,16101
441,pn,2013,s,DAP,DAP,OPP,9076,41.823,Jawi,p47,n19,21701
442,pn,2004,s,UMNO,BN,BN,1996,20.7873,Sungai Bakap,p47,n20,9602
443,pn,2008,s,PKR,PKR,OPP,2067,17.101,Sungai Bakap,p47,n20,12087
444,pn,2013,s,PKR,PKR,OPP,1805,10.6383,Sungai Bakap,p47,n20,16967
445,pn,2004,s,UMNO,BN,BN,3193,36.0302,Sungai Acheh,p47,n21,8862
446,pn,2008,s,UMNO,BN,BN,250,2.5153,Sungai Acheh,p47,n21,9939
447,pn,2013,s,UMNO,BN,BN,808,5.8209,Sungai Acheh,p47,n21,13881
448,pn,2004,s,GERAKAN,BN,BN,6224,50.577,Tanjong Bunga,p48,n22,12306
449,pn,2008,s,DAP,DAP,OPP,1935,15.6566,Tanjong Bunga,p48,n22,12359
450,pn,2013,s,DAP,DAP,OPP,5515,32.8724,Tanjong Bunga,p48,n22,16777
451,pn,2004,s,MCA,BN,BN,1018,11.5959,Air Putih,p48,n23,8779
452,pn,2008,s,DAP,DAP,OPP,4061,43.7231,Air Putih,p48,n23,9288
453,pn,2013,s,DAP,DAP,OPP,7744,66.3639,Air Putih,p48,n23,11669
454,pn,2004,s,GERAKAN,BN,BN,3198,23.494,Kebun Bunga,p48,n24,13612
455,pn,2008,s,PKR,PKR,OPP,3125,22.7753,Kebun Bunga,p48,n24,13721
456,pn,2013,s,PKR,PKR,OPP,9030,55.9653,Kebun Bunga,p48,n24,16135
457,pn,2004,s,GERAKAN,BN,BN,6106,53.4442,Pulau Tikus,p48,n25,11425
458,pn,2008,s,DAP,DAP,OPP,1714,14.5674,Pulau Tikus,p48,n25,11766
459,pn,2013,s,DAP,DAP,OPP,8220,57.016,Pulau Tikus,p48,n25,14417
460,pn,2004,s,GERAKAN,BN,BN,2254,19.3393,Padang Kota,p49,n26,11655
461,pn,2008,s,DAP,DAP,OPP,1661,14.4347,Padang Kota,p49,n26,11507
462,pn,2013,s,DAP,DAP,OPP,7196,59.6782,Padang Kota,p49,n26,12058
463,pn,2004,s,MCA,BN,BN,2928,18.8781,Pengkalan Kota,p49,n27,15510
464,pn,2008,s,DAP,DAP,OPP,5477,36.2956,Pengkalan Kota,p49,n27,15090
465,pn,2013,s,DAP,DAP,OPP,13600,77.9414,Pengkalan Kota,p49,n27,17449
466,pn,2004,s,MCA,BN,BN,3000,23.6481,Komtar,p49,n28,12686
467,pn,2008,s,DAP,DAP,OPP,3328,27.4248,Komtar,p49,n28,12135
468,pn,2013,s,DAP,DAP,OPP,8114,60.7517,Komtar,p49,n28,13356
469,pn,2004,s,GERAKAN,BN,BN,5055,35.4986,Datok Keramat,p50,n29,14240
470,pn,2008,s,DAP,DAP,OPP,1855,12.8427,Datok Keramat,p50,n29,14444
471,pn,2013,s,DAP,DAP,OPP,5020,26.8535,Datok Keramat,p50,n29,18694
472,pn,2004,s,GERAKAN,BN,BN,4507,32.3152,Sungai Pinang,p50,n30,13947
473,pn,2008,s,DAP,DAP,OPP,2694,18.447,Sungai Pinang,p50,n30,14604
474,pn,2013,s,DAP,DAP,OPP,4707,23.0408,Sungai Pinang,p50,n30,20429
475,pn,2004,s,GERAKAN,BN,BN,139,0.9047,Batu Lancang,p50,n31,15365
476,pn,2008,s,DAP,DAP,OPP,6745,38.9457,Batu Lancang,p50,n31,17319
477,pn,2013,s,DAP,DAP,OPP,15364,68.8567,Batu Lancang,p50,n31,22313
478,pn,2004,s,MCA,BN,BN,4920,34.2953,Seri Delima,p51,n32,14346
479,pn,2008,s,DAP,DAP,OPP,2128,14.2675,Seri Delima,p51,n32,14915
480,pn,2013,s,DAP,DAP,OPP,9277,46.6462,Seri Delima,p51,n32,19888
481,pn,2004,s,GERAKAN,BN,BN,2824,23.8212,Air Itam,p51,n33,11855
482,pn,2008,s,DAP,DAP,OPP,2727,22.2431,Air Itam,p51,n33,12260
483,pn,2013,s,DAP,DAP,OPP,7434,47.983,Air Itam,p51,n33,15493
484,pn,2004,s,MCA,BN,BN,1392,7.5578,Paya Terubong,p51,n34,18418
485,pn,2008,s,DAP,DAP,OPP,11121,48.708,Paya Terubong,p51,n34,22832
486,pn,2013,s,DAP,DAP,OPP,25719,73.1152,Paya Terubong,p51,n34,35176
487,pn,2004,s,GERAKAN,BN,BN,7434,53.7605,Batu Uban,p52,n35,13828
488,pn,2008,s,PKR,PKR,OPP,611,3.7683,Batu Uban,p52,n35,16214
489,pn,2013,s,PKR,PKR,OPP,9857,39.9473,Batu Uban,p52,n35,24675
490,pn,2004,s,GERAKAN,BN,BN,5883,48.8581,Pantai Jerejak,p52,n36,12041
491,pn,2008,s,PKR,PKR,OPP,1258,9.7535,Pantai Jerejak,p52,n36,12898
492,pn,2013,s,PKR,PKR,OPP,5354,29.071,Pantai Jerejak,p52,n36,18417
493,pn,2004,s,UMNO,BN,BN,6088,40.1848,Batu Maung,p52,n37,15150
494,pn,2008,s,PKR,PKR,OPP,3169,18.3678,Batu Maung,p52,n37,17253
495,pn,2013,s,PKR,PKR,OPP,3390,13.2541,Batu Maung,p52,n37,25577
496,pn,2004,s,UMNO,BN,BN,5371,44.1476,Bayan Lepas,p53,n38,12166
497,pn,2008,s,UMNO,BN,BN,399,3.0761,Bayan Lepas,p53,n38,12971
498,pn,2013,s,UMNO,BN,BN,458,2.4407,Bayan Lepas,p53,n38,18765
499,pn,2004,s,UMNO,BN,BN,3964,42.2511,Pulau Betong,p53,n39,9382
500,pn,2008,s,UMNO,BN,BN,294,2.9857,Pulau Betong,p53,n39,9847
501,pn,2013,s,UMNO,BN,BN,395,2.9679,Pulau Betong,p53,n39,13309
502,pn,2004,s,UMNO,BN,BN,3375,40.1929,Telok Bahang,p53,n40,8397
503,pn,2008,s,UMNO,BN,BN,465,5.4291,Telok Bahang,p53,n40,8565
504,pn,2013,s,UMNO,BN,BN,801,7.0054,Telok Bahang,p53,n40,11434
505,pr,2004,s,UMNO,BN,BN,4493,50.6882,Pengkalan Hulu,p54,n1,8864
506,pr,2008,s,UMNO,BN,BN,4645,50.1945,Pengkalan Hulu,p54,n1,9254
507,pr,2013,s,UMNO,BN,BN,3361,29.6646,Pengkalan Hulu,p54,n1,11330
508,pr,2004,s,UMNO,BN,BN,4666,47.4235,Temegor,p54,n2,9839
509,pr,2008,s,UMNO,BN,BN,4617,42.319,Temegor,p54,n2,10910
510,pr,2013,s,UMNO,BN,BN,3215,20.3855,Temegor,p54,n2,15771
511,pr,2004,s,UMNO,BN,BN,2855,31.9924,Kenering,p55,n3,8924
512,pr,2008,s,UMNO,BN,BN,2798,28.9199,Kenering,p55,n3,9675
513,pr,2013,s,UMNO,BN,BN,3335,24.9234,Kenering,p55,n3,13381
514,pr,2004,s,UMNO,BN,BN,2677,35.1866,Kota Tampan,p55,n4,7608
515,pr,2008,s,UMNO,BN,BN,2335,30.0863,Kota Tampan,p55,n4,7761
516,pr,2013,s,UMNO,BN,BN,1844,18.2556,Kota Tampan,p55,n4,10101
517,pr,2004,s,UMNO,BN,BN,2053,20.2665,Selama,p56,n5,10130
518,pr,2008,s,UMNO,BN,BN,355,3.4313,Selama,p56,n5,10346
519,pr,2013,s,UMNO,BN,BN,619,4.664,Selama,p56,n5,13272
520,pr,2004,s,UMNO,BN,BN,1379,16.5427,Kubu Gajah,p56,n6,8336
521,pr,2008,s,UMNO,BN,BN,66,0.7905,Kubu Gajah,p56,n6,8349
522,pr,2013,s,UMNO,BN,BN,1085,10.1411,Kubu Gajah,p56,n6,10699
523,pr,2004,s,UMNO,BN,BN,4095,35.096,Batu Kurau,p56,n7,11668
524,pr,2008,s,UMNO,BN,BN,2439,20.4924,Batu Kurau,p56,n7,11902
525,pr,2013,s,UMNO,BN,BN,3834,24.0135,Batu Kurau,p56,n7,15966
526,pr,2004,s,UMNO,BN,BN,2587,14.1204,Titi Serong,p57,n8,18321
527,pr,2008,s,PAS,PAS,OPP,1149,5.9838,Titi Serong,p57,n8,19202
528,pr,2013,s,PAS,PAS,OPP,1794,7.4056,Titi Serong,p57,n8,24225
529,pr,2004,s,UMNO,BN,BN,2479,15.2968,Kuala Kurau,p57,n9,16206
530,pr,2008,s,PKR,PKR,OPP,467,2.8545,Kuala Kurau,p57,n9,16360
531,pr,2013,s,PKR,PKR,OPP,5014,25.1454,Kuala Kurau,p57,n9,19940
532,pr,2004,s,UMNO,BN,BN,3416,30.3969,Alor Pongsu,p58,n10,11238
533,pr,2008,s,UMNO,BN,BN,95,0.8275,Alor Pongsu,p58,n10,11481
534,pr,2013,s,UMNO,BN,BN,2196,14.8178,Alor Pongsu,p58,n10,14820
535,pr,2004,s,UMNO,BN,BN,94,0.782,Gunong Semanggol,p58,n11,12021
536,pr,2008,s,PAS,PAS,OPP,2070,16.6399,Gunong Semanggol,p58,n11,12440
537,pr,2013,s,PAS,PAS,OPP,1405,9.0076,Gunong Semanggol,p58,n11,15598
538,pr,2004,s,UMNO,BN,BN,2165,18.3164,Selinsing,p58,n12,11820
539,pr,2008,s,PAS,PAS,OPP,547,4.4421,Selinsing,p58,n12,12314
540,pr,2013,s,PAS,PAS,OPP,809,5.0877,Selinsing,p58,n12,15901
541,pr,2004,s,GERAKAN,BN,BN,2686,20.1773,Kuala Sapetang,p59,n13,13312
542,pr,2008,s,PKR,PKR,OPP,564,3.8907,Kuala Sapetang,p59,n13,14496
543,pr,2013,s,PKR,PKR,OPP,758,3.5024,Kuala Sapetang,p59,n13,21642
544,pr,2004,s,UMNO,BN,BN,4764,27.2275,Changkat Jering,p59,n14,17497
545,pr,2008,s,PKR,PKR,OPP,1102,6.0837,Changkat Jering,p59,n14,18114
546,pr,2013,s,PAS,PAS,OPP,1170,4.1511,Changkat Jering,p59,n14,28185
547,pr,2004,s,UMNO,BN,BN,3020,38.5548,Trong,p59,n15,7833
548,pr,2008,s,UMNO,BN,BN,916,11.9116,Trong,p59,n15,7690
549,pr,2013,s,UMNO,BN,BN,1804,16.3037,Trong,p59,n15,11065
550,pr,2004,s,UMNO,BN,BN,4571,30.9479,Kamunting,p60,n16,14770
551,pr,2008,s,UMNO,BN,BN,555,3.4304,Kamunting,p60,n16,16179
552,pr,2013,s,UMNO,BN,BN,887,3.8745,Kamunting,p60,n16,22893
553,pr,2004,s,MCA,BN,BN,0,100.0,Pokok Assam,p60,n17,0
554,pr,2008,s,DAP,DAP,OPP,865,5.9499,Pokok Assam,p60,n17,14538
555,pr,2013,s,DAP,DAP,OPP,7925,44.062,Pokok Assam,p60,n17,17986
556,pr,2004,s,GERAKAN,BN,BN,4005,25.9643,Aulong,p60,n18,15425
557,pr,2008,s,DAP,DAP,OPP,2808,17.1157,Aulong,p60,n18,16406
558,pr,2013,s,DAP,DAP,OPP,7330,32.0998,Aulong,p60,n18,22835
559,pr,2004,s,UMNO,BN,BN,2826,31.8674,Chenderoh,p61,n19,8868
560,pr,2008,s,UMNO,BN,BN,1039,11.6676,Chenderoh,p61,n19,8905
561,pr,2013,s,UMNO,BN,BN,1567,13.5753,Chenderoh,p61,n19,11543
562,pr,2004,s,UMNO,BN,BN,1522,29.7556,Lubok Merbau,p61,n20,5115
563,pr,2008,s,PAS,PAS,OPP,72,0.7624,Lubok Merbau,p61,n20,9444
564,pr,2013,s,UMNO,BN,BN,53,0.4191,Lubok Merbau,p61,n20,12647
565,pr,2004,s,UMNO,BN,BN,5389,36.5331,Lintang,p62,n21,14751
566,pr,2008,s,UMNO,BN,BN,1376,9.0867,Lintang,p62,n21,15143
567,pr,2013,s,UMNO,BN,BN,3977,20.6222,Lintang,p62,n21,19285
568,pr,2004,s,GERAKAN,BN,BN,6142,36.6009,Jalong,p62,n22,16781
569,pr,2008,s,DAP,DAP,OPP,5495,30.5142,Jalong,p62,n22,18008
570,pr,2013,s,DAP,DAP,OPP,6769,32.2548,Jalong,p62,n22,20986
571,pr,2004,s,UMNO,BN,BN,7890,29.4096,Manjoi,p63,n23,26828
572,pr,2008,s,UMNO,BN,BN,348,1.1672,Manjoi,p63,n23,29814
573,pr,2013,s,UMNO,BN,BN,132,0.3028,Manjoi,p63,n23,43595
574,pr,2004,s,UMNO,BN,BN,8261,39.7412,Hulu Kinta,p63,n24,20787
575,pr,2008,s,UMNO,BN,BN,5232,23.6507,Hulu Kinta,p63,n24,22122
576,pr,2013,s,UMNO,BN,BN,6118,18.8049,Hulu Kinta,p63,n24,32534
577,pr,2004,s,GERAKAN,BN,BN,1848,9.0726,Canning,p64,n25,20369
578,pr,2008,s,DAP,DAP,OPP,5666,24.7922,Canning,p64,n25,22854
579,pr,2013,s,DAP,DAP,OPP,14444,51.5968,Canning,p64,n25,27994
580,pr,2004,s,MCA,BN,BN,1027,8.6879,Tebing Tinggi,p64,n26,11821
581,pr,2008,s,DAP,DAP,OPP,2515,20.7645,Tebing Tinggi,p64,n26,12112
582,pr,2013,s,DAP,DAP,OPP,5887,40.2723,Tebing Tinggi,p64,n26,14618
583,pr,2004,s,DAP,DAP,OPP,2841,16.9794,Pasir Pinji,p64,n27,16732
584,pr,2008,s,DAP,DAP,OPP,6339,33.2808,Pasir Pinji,p64,n27,19047
585,pr,2013,s,DAP,DAP,OPP,13632,60.8925,Pasir Pinji,p64,n27,22387
586,pr,2004,s,MCA,BN,BN,628,3.7408,Bercham,p65,n28,16788
587,pr,2008,s,DAP,DAP,OPP,6010,30.1012,Bercham,p65,n28,19966
588,pr,2013,s,DAP,DAP,OPP,13916,51.1825,Bercham,p65,n28,27189
589,pr,2004,s,MCA,BN,BN,3086,21.0663,Kepayang,p65,n29,14649
590,pr,2008,s,DAP,DAP,OPP,490,3.2511,Kepayang,p65,n29,15072
591,pr,2013,s,DAP,DAP,OPP,4604,26.2606,Kepayang,p65,n29,17532
592,pr,2004,s,MCA,BN,BN,2382,16.0555,Buntong,p65,n30,14836
593,pr,2008,s,DAP,DAP,OPP,5315,34.1449,Buntong,p65,n30,15566
594,pr,2013,s,DAP,DAP,OPP,8629,47.4251,Buntong,p65,n30,18195
595,pr,2004,s,DAP,DAP,OPP,253,1.4994,Jelapang,p66,n31,16873
596,pr,2008,s,DAP,DAP,OPP,6707,34.5561,Jelapang,p66,n31,19409
597,pr,2013,s,DAP,DAP,OPP,12266,49.9105,Jelapang,p66,n31,24576
598,pr,2004,s,DAP,DAP,OPP,3172,17.2391,Menglembu,p66,n32,18400
599,pr,2008,s,DAP,DAP,OPP,6523,32.0856,Menglembu,p66,n32,20330
600,pr,2013,s,DAP,DAP,OPP,16799,67.5907,Menglembu,p66,n32,24854
601,pr,2004,s,MCA,BN,BN,1755,11.3511,Tronoh,p66,n33,15461
602,pr,2008,s,DAP,DAP,OPP,2571,15.633,Tronoh,p66,n33,16446
603,pr,2013,s,DAP,DAP,OPP,6191,29.9864,Tronoh,p66,n33,20646
604,pr,2004,s,UMNO,BN,BN,3613,35.1938,Bukit Chandan,p67,n34,10266
605,pr,2008,s,UMNO,BN,BN,1694,16.1057,Bukit Chandan,p67,n34,10518
606,pr,2013,s,UMNO,BN,BN,959,7.1386,Bukit Chandan,p67,n34,13434
607,pr,2004,s,UMNO,BN,BN,2353,32.8356,Manong,p67,n35,7166
608,pr,2008,s,UMNO,BN,BN,749,7.303,Manong,p67,n35,10256
609,pr,2013,s,UMNO,BN,BN,231,1.5644,Manong,p67,n35,14766
610,pr,2004,s,UMNO,BN,BN,2178,20.4143,Pengkalan Baru,p68,n36,10669
611,pr,2008,s,UMNO,BN,BN,14,0.126,Pengkalan Baru,p68,n36,11108
612,pr,2013,s,UMNO,BN,BN,2505,17.4103,Pengkalan Baru,p68,n36,14388
613,pr,2004,s,DAP,DAP,OPP,2303,13.0808,Pantai Remis,p68,n37,17606
614,pr,2008,s,DAP,DAP,OPP,5076,25.7508,Pantai Remis,p68,n37,19712
615,pr,2013,s,DAP,DAP,OPP,9471,37.685,Pantai Remis,p68,n37,25132
616,pr,2004,s,UMNO,BN,BN,3143,28.9464,Belanja,p69,n38,10858
